sample_id,split,gloss,text,frames,start,end
11_0193,test,وجوب استيقاظ وقت سبع كل_يوم,يجب ان استيقظ الساعه السادسه كل يوم,394,2634665,2635059
11_0194,test,انا صديق صم قدره ترجمه اشاره,صديقي اصم لكن يمكنني ان اترجم له,376,2635059,2635435
11_0195,test,استئذان تذكره طياره عطاء,من فضلك اعطني تذكره الرحله,303,2635435,2635738
11_0196,test,ترجمه ذهاب مركز الثلاثاء مستمر,المترجم يذهب الى المعهد كل يوم ثلاثاء,266,2635738,2636004
11_0197,test,انا حفيد رغبه سباحه بحر,احفادي يرغبون السباحه في البحر,434,2636004,2636438
11_0198,test,انا معرفه اخبار ترجمه مشاهده معرفه,انا افهم الاخبار مع الترجمه,338,2636438,2636776
11_0199,test,مشاهده شاشه قليل مشاهده اخبار,نادرا اشاهد الاخبار التلفزيونيه,274,2636776,2637050
11_0200,test,انا غدا وقت اثنان عمل خلاص,ينتهي عملي غدا الساعه الثانيه,252,2637050,2637302
11_0201,test,هو هاتف اتصال شرطه,انت اتصلت بالشرطه,199,2637302,2637501
11_0202,test,رغبه ساعه تخفيض طياره معاق,اريد خصم الرحله للمعاقين,236,2637501,2637737
11_0203,test,انا اسم سياره اسم,اريد نقل ملكيه سيارتي,240,2637737,2637977
11_0204,test,استفهام صدر خوف مسوول سوال سياره اسم,من سيكون المالك الجديد,301,2637977,2638278
11_0205,test,هو وجوب شرب زياده,يجب ان تشرب الكثير من الماء,224,2638278,2638502
11_0206,test,كتاب صباح صيف مكتبه لوحه صباح صيف,المكتب مفتوح في الصباح و الظهر,280,2638502,2638782
11_0207,test,ولد سرق هاتف,سرق شخص ما هاتفي,256,2638782,2639038
11_0208,test,انا ولد هو هاتف اخذ اختفاء,اخذ رجل الهاتف وهرب,396,2639038,2639434
11_0209,test,انت سوال ذهاب جري,الى اين ركض,150,2639434,2639584
11_0210,test,مستمر جري بحر,ركض الى الشاطئ,274,2639584,2639858
11_0211,test,سوال هو ماضي هو,اين كنت,132,2639858,2639990
11_0212,test,هو ماضي كوفي انتظار,كنت في مقهى,211,2639990,2640201
11_0213,test,هو انا بحث هاتف بحث جواب,سوف ابحث عن الهاتف و نبلغك,260,2640201,2640461
11_0214,test,هو رغبه اسبوع اخر راحه سعيد,اتمنى لك عطله نهايه اسبوع سعيده,278,2640461,2640739
11_0215,test,انا رغبه جواز سفر رغبه,اريد الحصول على جواز سفر,258,2640739,2640997
11_0216,test,رغبه شكوى,اريد تقديم شكوى,118,2640997,2641115
11_0217,test,انا رغبه طبيب د,انا بحاجه الى طبيب,207,2641115,2641322
11_0218,test,د يوجد غدا يوجد,الطبيب موجود غدا,163,2641322,2641485
11_0219,test,مشكله سوال,ما المشكله,135,2641485,2641620
11_0220,test,انا لا صحه سيئ,صحتي غير جيده,199,2641620,2641819
11_0221,test,انا استفراغ ثاني اسهال انا,انا اتقيا و اعاني من الاسهال,230,2641819,2642049
11_0222,test,تاريخ سوال اسهال تاريخ فتح,منذ متى تعاني من الاسهال,317,2642049,2642366
11_0223,test,ثلاث قبل,ثلاث ايام,233,2642366,2642599
11_0224,test,هو حمى هو,هل لديك حمى,188,2642599,2642787
11_0225,test,نعم انا دوخه,نعم انا اعاني من دوخه,325,2642787,2643112
11_0226,test,انا ماضي ثلاث اكل سوال,ماذا اكلت قبل ثلاث ايام,287,2643112,2643399
11_0227,test,انا رغبه وقت موعد صوره بطن رغبه,اريد موعدا لاجراء تصوير البطن بالموجات فوق الصوتيه,320,2643399,2643719
11_0228,test,هو تجنب بقره خضار انواع تجنب,تجنب منتجات الالبان و الخضار,421,2643719,2644140
11_0229,test,انا قدره دجاج سمكه,يمكنني اكل الدجاج و السمك,266,2644140,2644406
11_0230,test,تمام اريد اكل رز مكرونه قدره,بالطبع يمكن ان تاكل الرز و المكرونه,350,2644406,2644756
11_0231,test,انا عمل لا_يوجد تامين لا_يوجد,انا عاطل عن العمل و ليس لدي تامين,270,2644756,2645026
11_0232,test,هو دفع مال سوال,اين دفع الرسوم,186,2645026,2645212
11_0233,test,بنك اي_شي,في احد البنوك,145,2645212,2645357
11_0234,test,هو مقابله ملكيه مقابله محادثه,هل تحدثت الى المالك,290,2645357,2645647
11_0235,test,اعاده عوده ثلاث عوده,تعال مره اخرى بعد ثلاث ايام,229,2645647,2645876
11_0236,test,هو عوده مع هو,هل جئتم معا,239,2645876,2646115
11_0237,test,ان_شاء_الله غدا دفع,ان شاء الله ادفع غدا,159,2646115,2646274
11_0238,test,رغبه مستقبل سعيد,اتمنى لك مستقبل سعيد,218,2646274,2646492
11_0239,test,مهم بطاقه هويه اخذ صوره,احتاج الى بطاقه الهويه و صوره ضوئيه,284,2646492,2646776
11_0240,test,ولد سرقه حقيبه_يد,سرق الرجل حقيبتي,268,2646776,2647044
11_0241,test,هو اختبار اخر شهاده,سيتم اختبارك و ستحصل على النتائج,279,2647044,2647323
11_0242,test,هو رخصه رسمي واحد ثلاث,ستكون الرخصه جاهزه في غضون ثلاث اسابيع,368,2647323,2647691
11_0243,test,بطاقه سوال اسابيع ثلاث,سيكون التصريح جاهز في غضون ثلاث اسابيع,344,2647691,2648035
11_0244,test,جواز كتاب اتقان ممكن عشر_ايام,سيكون جواز السفر جاهز في غضون عشر ايام,340,2648035,2648375
11_0245,test,وجوب دفع جواز سفر,يجب عليك دفع رسوم جواز السفر,287,2648375,2648662
11_0246,test,شكر,شكرا,111,2648662,2648773
11_0247,test,شكر مساعده,شكرا لمساعدتك,217,2648773,2648990
11_0248,test,صباح خير,صباح الخير,156,2648990,2649146
11_0249,test,صباح خير طاعه خدمه سوال,صباح الخير كيف يمكنني ان اخدمك,275,2649146,2649421
11_0250,test,صباح خير هو رغبه مساعده,صباح الخير هل تحتاج مساعده,219,2649421,2649640
11_0251,test,ولد صفه سوال,صف الرجل,341,2649640,2649981
11_0252,test,ولد طويل نحيف شعر اصفر قصير,كان الرجل طويل ونحيل وشعره اشقر قصير,491,2649981,2650472
11_0253,test,انا بطن الم,عندي الم في المعده,151,2650472,2650623
11_0254,test,انا جواز تاريخ انتهاء,جواز سفري منتهي الصلاحيه,271,2650623,2650894
11_0255,test,سبب ولد شخص لبس سوال,ماذا كان يرتدي الرجل,236,2650894,2651130
11_0256,test,ولد لبس بنطال احمر حذاء ابيض,الرجل يرتدي بنطال احمر و حذاء ابيض,296,2651130,2651426
11_0257,test,سوال جواز تاريخ انتهاء تاريخ سوال,ماهو تاريخ نهايه صلاحيه الجواز,255,2651426,2651681
11_0258,test,سن خمس,خمس سنوات,115,2651681,2651796
11_0259,test,سوال ضياع حقيبه_يد,كيف فقدت الحقيبه,253,2651796,2652049
11_0260,test,ماضي مرض خطر,اصبت بمرض خطير,207,2652049,2652256
11_0261,test,هاتف هويه ضياع سوال,كيف فقدت هاتفك و هويتك,176,2652256,2652432
11_0262,test,هو بطن ت س م م,لديك تسمم غذائي,311,2652432,2652743
11_0263,test,انا هويه ضياع,فقدت هويتي,133,2652743,2652876
11_0264,test,انا ممتاز اتقان,حالي ممتاز,219,2652876,2653095
11_0265,test,وقت مسافه طياره خارج مسافه تاريخ سوال,ما هي الفتره التي ستقضيها بالسفر الى الخارج,255,2653095,2653350
11_0266,test,تاريخ سرقه تاريخ سوال,متى حدثت السرقه,215,2653350,2653565
11_0267,test,ماضي,منذ زمن,143,2653565,2653708
11_0268,test,تاريخ فتح مرض,متى بدا المرض,235,2653708,2653943
11_0269,test,مرض ماضي صغير مرض,مرضت عندما كنت طفل,306,2653943,2654249
11_0270,test,دعوه انا رغبه مساعده,مرحبا انا بحاجه الى مساعده,229,2654249,2654478
11_0271,test,انا دعوه طاعه مساعده,مرحبا كيف يمكنني المساعده,270,2654478,2654748
11_0272,test,دعوه اخبار حال جيد,مرحبا ما اخبارك,330,2654748,2655078
11_0273,test,ليل خير,مساء الخير,156,2655078,2655234
11_0274,test,مع_السلامه,مع السلامه,76,2655234,2655310
11_0275,test,سوال ازعاج سوال,من يزعجك,155,2655310,2655465
11_0276,test,هو دواء ماضي يوجد,هل تناولت اي ادويه,229,2655465,2655694
11_0277,test,هو يوجد تحويل د,هل لديك تحويا من الطبيب,264,2655694,2655958
11_0278,test,انا نعم د بطن,نعم من طبيب الجهاز الهضمي,386,2655958,2656344
11_0279,test,هو يوجد تامين,هل لديك تامين,298,2656344,2656642
11_0280,test,نعم تامين,نعم لدي تامين,217,2656642,2656859
11_0281,test,هو رخصه سياره هو,هل لديك رخصه سياره,261,2656859,2657120
11_0282,test,هو بطاقه صوره هويه هو,هل عندك بطاقه هويتك,318,2657120,2657438
11_0283,test,ثاني صوره سوال جواز_سفر,و صوره جواز السفر,315,2657438,2657753
11_0284,test,ولاده طفل اتقان,ولد الطفل سليم,291,2657753,2658044
11_0285,test,ولاده ماضي تسع,ولد الطفل قبل الاوان,279,2658044,2658323
11_0286,test,وجوب طلب صوره هويه,يجب عليك احضار صوره من هويتك,273,2658323,2658596
11_0287,test,سوال هو هاتف مشاهده سوال,هل رايت الهاتف,263,2658596,2658859
11_0288,test,طاوله على,على الطاوله,300,2658859,2659159
11_0289,test,استفهام سوال سرقه هاتف هو,من الذي سرق الهاتف,231,2659159,2659390
11_0290,test,هو كتابه تفاصيل حال,اكتب الحدث بالتفصيل,259,2659390,2659649
11_0291,test,هو عضو مع السعوديه قصه,هل انت عضو في الفريق السعودي,241,2659649,2659890
11_0292,test,نعم انا مع السعوديه قصه رمايه صم,نعم انا في الفريق السعودي للرمايه للصم,459,2659890,2660349
11_0293,test,غدا شهاده تقديم,ساحضر الشهاده غدا,361,2660349,2660710
11_0294,test,سوال عمر سن,كم عمرك,270,2660710,2660980
11_0295,test,انا تعليم ولد اخر شهاده,انا ادرس وابني لديه شهاده,294,2660980,2661274
11_0296,test,انا رغبه لا ممتاز,لا احتاج شيء,198,2661274,2661472
11_0297,test,هو قلم يوجد,هل لديك قلم,193,2661472,2661665
11_0298,test,هو كتابه تاريخ الان,اكتب تاريخ اليوم,176,2661665,2661841
11_0299,test,انا رغبه بطاقه سياره,اريد الحصول على رخصه قياده,261,2661841,2662102
11_0300,test,استفهام دواء قدره هو,هل تناولت الدواء,170,2662102,2662272
11_0301,test,انا نوم ليل,انام ليلا,258,2662272,2662530
11_0302,test,انا حب لون ابيض كره لون اسود,احب اللون الابيض واكره اللون الاسود,372,2662530,2662902
11_0303,test,انا رغبه شراء سوق لوحه,اريد ان اشتري اغراض منزلي من السوبرماركت,436,2662902,2663338
11_0304,test,انا اسم ا ح م د,اسمي احمد,442,2663338,2663780
11_0305,test,انا عمل ترجمه لغه اشاره,انا اعمل مترجم لغه اشاره,485,2663780,2664265
11_0306,test,انا قراءه كتاب,انا اقرا الكتاب,223,2664265,2664488
11_0307,test,انا مع اسره مع مشاهده كره_قدم مباراه,انا واسرتي ذهبنا لمشاهده مباراه كره قدم,468,2664488,2664956
11_0308,test,انا رغبه ذهاب مستشفى سبب ابن مرض,اريد الذهاب للمستشفى بسبب ابني مريض,527,2664956,2665483
11_0309,test,انا اب بيع تصوير,ابي باع الكاميرا,271,2665483,2665754
11_0310,test,اب انا لون حب لون ازرق ام لون حب سوال وردي,ابي يحب اللون الازرق وامي تحب اللون الوردي,614,2665754,2666368
